LOCAL_IDENTIFIER,)Nu,(pJ,0.W$x\,f-y:3,YyQHGbLt,ucN,!Uj,MINDSPIKE_VERSION,1d+,;NC,'uV^b,maT_r,"<(-""=dU",>23d,t[SP,CORRUCYSTIC_DENSITY
109,0.13535441308861165,-0.495513602985456,2.0721432961721575,-0.495513602985456,0.03940841300205716,-0.15479446017065152,0.03940841300205716,karbon,-0.5618327493287048,vel,-0.864703064607151,corrutir vel,0.41329407602236745,1.662927443996527,-0.3486634350451816,161.48392745482874
110,-0.9325848544753184,1.2890848980289489,-0.11022639329117377,1.2890848980289489,1.1102020479052146,,1.1102020479052146,,1.5511032411407175,jut,-0.20096225046460006,satik cyst,0.27498052218665076,-0.433659693556138,0.7782223169374198,160.24668450325575
111,-1.5506892402832146,0.7912819177933383,0.5646059258936003,0.7912819177933383,2.0718462370587503,0.07185513224438893,2.0718462370587503,silikon,0.34860989942430654,qou,-0.02355215087423812,black corru,-1.0196643386921156,,0.22530792204094158,45.75526342937039
112,-1.3752044968530872,1.7224676930883707,0.1131674594287368,1.7224676930883707,0.45311474770120536,0.9183294075286564,0.45311474770120536,silikon,0.591687736576042,jut,-0.4846759649386037,satik cyst,2.1140533253519385,1.2274590311548499,,211.98043179937076
113,3.2545926885095153,-2.7197728994502195,-0.5928598599263624,-2.7197728994502195,-1.4530434821169709,-1.8871925132228429,-1.4530434821169709,ERROR,0.6596874969931825,kiv,-0.038644248945256934,satik cyst,-0.25706474382921857,0.4254391785265122,0.11474124916738121,124.2442349362246
114,1.2664121407808098,,0.7512626194558735,-2.2616800557711287,1.4369177455587538,-1.957530967047555,1.4369177455587538,tonga,0.35116240527601983,kiv,-0.5519221295534523,sfer,,-0.37601219329576036,0.3814577598459114,74.68274971021374
115,,0.4663791379826224,1.9412174364637491,0.4663791379826224,2.8994890216216924,0.3334653125273151,2.8994890216216924,karbon,-1.4361982870889975,tir,-0.3780078990182172,sfer,-0.8783230771797389,0.2314459225255723,0.6464895377257707,199.83343407958327
116,0.4596201063691623,-0.06743272961835894,0.6325827996421973,-0.06743272961835894,-0.5471348900480874,-0.052348263859505036,-0.5471348900480874,karbon,0.281828825017929,tir,-2.2690772729524014,satik cyst,-1.2428715860631347,-0.9770721461414011,-0.24266646142712253,163.67234268086622
117,-0.06489250569775648,0.14598665752265205,-0.5963627965977647,0.14598665752265205,-0.3196548812726894,0.24500529462376736,-0.3196548812726894,karbon,-0.24656497195427957,jut,0.6789165209829945,corroyi,-0.03339683571790788,0.5596873756784292,-1.0546670698310845,96.0022207295777
118,0.1159404346355187,0.5288075811252068,1.1955064083939475,0.5288075811252068,-1.4345436353011136,,-1.4345436353011136,ERROR,-0.4200538183125143,qou,,,-0.19431031584906605,,0.2780365389889162,155.0797683004055
119,-0.37695464543421464,0.6920536932341786,0.06837156596765875,,-0.8991640063071424,0.858111621181813,,silikon,-0.614055078190859,qou,0.33164766712576277,satik cyst,-1.7464667255790336,-1.0471575686902646,1.7110288091907877,122.04705599247262
120,0.5851671888089208,-0.0037366849735880336,-0.8883785285954099,-0.0037366849735880336,-0.29215181835836435,,-0.29215181835836435,,,kiv,0.45809937967875686,corruskivi,0.06647958343358815,0.5978887567827958,-0.2143697962982703,228.76178724847608
121,-0.7898036339163466,1.1124510696643002,-0.7807445985392016,,-0.6003897613444478,1.0344358296920309,-0.6003897613444478,karbon,-0.4267110154234436,jutskin,-0.4314991542652115,corro,,0.8270639369210868,-0.8111178572669209,
122,0.3353421685206092,-0.5710674654710658,-0.20088793831038254,-0.5710674654710658,0.45398508444856134,,0.45398508444856134,silikon,0.2290817454972291,kiv,0.39352715463254345,corruskivi,0.9011929058662066,,-0.24861212182129563,179.3553977823142
123,0.7810559589862938,-1.0227459788863626,0.3885786045309641,-1.0227459788863626,-0.6261830885956561,-0.3088987277369958,-0.6261830885956561,kristal,-0.843754567033389,qou,-0.006070911539893324,corro,2.4929995174327906,0.8384907744516419,0.08182935854756501,232.54637351246356
124,0.11669020837877905,-0.5214270467011934,0.7445202429230492,-0.5214270467011934,0.9674173748901518,-0.6815033000735755,0.9674173748901518,kristal,0.41960290088200425,,0.6015730965186068,corroyi,-0.4996215289685559,0.42075130542220696,1.443164103723241,232.06250464707864
125,-0.6997345606389409,1.2626900688965836,-0.414973039382812,1.2626900688965836,-0.8590344238936345,1.120124061595899,-0.8590344238936345,,-0.24515106052574342,kiv,,sfer,-0.14903796284573048,0.698781183257497,-1.9893686520089027,40.16958903548934
126,-0.46483873733966885,,0.15291924612479854,-1.1544205363749929,1.1725070247642684,-0.3657056129701216,,silikon,-1.8227692132571347,tir,-2.348414803558875,pale corru,0.07797735162044897,-0.2947001504683665,,210.80015965725252
127,-2.9379546114282635,1.8202534267278252,0.39215435790883607,1.8202534267278252,1.3221705270993005,,1.3221705270993005,kristal,-1.753137999980566,tir,-2.0126753139890714,satik cyst,-0.5085829789129973,,-0.2335969356589826,157.20236553815414
128,-0.053723258516551284,-0.30777674645304715,-2.1158661029242554,,-0.036664231224591726,0.0497135384369513,-0.036664231224591726,kristal,-0.7306557665693705,vel,0.6061920279672468,,0.784361608973585,-1.3285717833935864,-0.4524485567239248,277.32978257018164
129,1.1436080511584408,-1.5046861622984107,-1.026234349441274,-1.5046861622984107,-1.3043150506767618,-0.22698946101910653,-1.3043150506767618,,-1.6959788980458534,jut,0.9722869750919872,corroyi,0.04554885511799509,-0.3030064033380122,1.5263784790289523,
130,-2.4896626779610096,1.8296243950554834,0.665979620021475,1.8296243950554834,0.8022355671422969,1.6118367540038478,0.8022355671422969,,-1.3239840263160108,kiv,-0.6925771023714956,sfer,0.19025073407196472,-2.586398975597419,0.3421682174328036,113.78464931047192
131,,-2.421550280551539,-0.9094811878239031,-2.421550280551539,1.5144343399174822,-1.9486123930049397,1.5144343399174822,kristal,-0.02785945075895596,qou,-0.9207362567547795,corro,-0.2431705982611764,-0.3676377738203315,-1.0702905580490825,211.24666437048722
132,0.6544367723048348,-2.5407808329481036,,-2.5407808329481036,-0.21300245031697773,,-0.21300245031697773,silikon,-3.449417085440339,,0.031009524081572606,satik cyst,0.6601339883695614,-0.17057945642842634,-0.18412677502975067,234.77041899767443
133,0.03700826565049379,,-0.5696989629257314,-1.279592336685387,0.7378374082145861,-0.5200770010463579,0.7378374082145861,karbon,-1.4221480971066636,qou,2.6378817522602,corroyi,-0.3578279334412669,0.3018733807210118,-0.3863224754471755,134.14935324529918
134,-0.4744631183005684,0.14223112435577856,-1.3196019205747653,0.14223112435577856,-0.14893931130693938,0.4731265926280936,-0.14893931130693938,,-0.9810989743577314,qou,-1.324570447257081,corruskivi,0.07353553968755992,-0.95960325517887,-0.08243141278095151,
135,0.1619124512403894,-1.5397206004733524,1.3743631963182876,-1.5397206004733524,0.4587261602445778,-0.46984102718934234,0.4587261602445778,karbon,-1.9416149719209805,jut,-0.687659938770952,corrutir,0.81926663302674,-0.08309396329459745,0.6604590921620922,231.2974526724755
136,-0.5277747079058315,0.5666564470182324,-0.3856790692369238,0.5666564470182324,-0.11114595251320958,0.5139405571363881,-0.11114595251320958,silikon,-0.27588417348683786,tir,-0.8022282802133408,corro,0.32590275602123003,2.0659666108985957,-1.049271325121686,207.84980216129452
137,-0.3844891083668511,,-0.19758849663497702,0.2946286412807527,,0.40925017558792093,-0.15044089139910516,kristal,-0.4989246178597803,tir,0.6795663976136153,sfer,-0.11325021906870845,0.5970625632976411,0.7957379097910865,136.97296675306762
138,-0.5405583139377547,-0.7650265950637403,-0.5287221347926878,-0.7650265950637403,1.306242117579564,-0.36449676850479046,1.306242117579564,,-1.1219284398426994,tir,-0.12863285640693636,corro,-0.009673321648320706,-1.089461057027101,-0.36978069366454674,83.14698645935191
139,-1.2183201041656837,1.7147967125578285,-0.6427311302320848,,,2.2063707183125607,-1.9749317151970147,silikon,-1.871241039389055,qouskin,1.5044693572213395,satik cyst,-0.0296091596784772,0.8215552892294972,0.10485387289016318,54.67475095455756
140,-0.8092291021196947,,-0.8002084675172668,-0.5746757148171686,1.4206904325658054,-0.20712595313250556,1.4206904325658054,ERROR,-1.2456918859232537,qou,-1.3002373910463079,corro,-0.09014298328569048,-0.5574396792716398,-0.24078942566734504,235.46357965671473
141,-0.14837366865057508,-0.7775541162317872,,-0.7775541162317872,-0.1060040851697015,0.1435054961306194,-0.1060040851697015,tonga,-1.8898995799592333,qou,0.04097377172690494,corro,0.9996862343948505,0.2083943670805079,-1.4297655516389902,55.34267931412815
142,-1.4682422282832717,0.11649281010304913,0.10972640889958475,,0.508327070205804,0.8843159503465927,0.508327070205804,karbon,-2.5134226983381276,qou,-0.6368397823819828,corroyi,-0.9515847990888592,-0.3775431646586634,-1.4258538990643537,137.27965005532545
143,0.24581351239914845,-0.18397935500280582,0.6019848543775981,-0.18397935500280582,0.07604556263120554,-0.24971023891984728,0.07604556263120554,,0.30380773305647313,,,sfer,-1.0124354912854734,1.3562175598836297,0.14161342269334637,86.70833903468647
144,-0.0940988409809896,0.029770111104288344,1.307287922136821,0.029770111104288344,-0.1340817658009445,0.15478701477926668,-0.1340817658009445,,-0.31238800073897,tir,-0.011891411161768305,corroyi,-1.298715991941237,0.5920777214487154,-0.6882614475232963,236.74676216726704
145,,,-1.1299016786906984,1.6705816049065227,1.6738351995931633,1.3207592199138278,1.6738351995931633,tonga,-1.242970877558982,qou,-1.271017262731943,corro,0.6376309241664585,0.17603325133887845,1.2036215536069355,290.9011025767325
146,-0.6808669046308121,-0.441420530985203,-1.016373072984454,,0.7067158411305499,,0.7067158411305499,tonga,-1.5346114288864543,,-0.3962145685098672,corruskivi,0.2733645591936101,,,25.28689040571469
147,-0.5290816615129554,0.3271030828908664,-0.14493662593185497,0.3271030828908664,-0.0743600438871006,0.48218272747459356,-0.0743600438871006,kristal,-0.6777137433975466,,-2.4172874093429013,corruskivi,0.6919560198083906,-0.09023545013172461,-0.31153868948878455,61.72557493019845
148,-1.3586120886844717,-1.5007411710389973,0.2922559574348589,-1.5007411710389973,2.651924838610713,-0.528533608573548,2.651924838610713,karbon,-2.7708274447771912,vel,-0.3887939351360513,satik cyst,0.04729141856058733,-0.4599576409332266,0.5439605688784294,
149,,-0.8572201905970827,-1.4033275419326363,,-0.7772889156506655,,-0.7772889156506655,kristal,-0.3398061902072478,,-0.5701568661882944,sfer,0.1049783358653314,0.7034132682728711,-0.2139478921184755,73.39147930986755
150,0.9333134641678088,-0.7348809749137883,-0.7534511267125127,-0.7348809749137883,-1.0863264214523969,-0.14909124302610302,-1.0863264214523969,karbon,-0.5008482081984251,tir,0.5305002237121685,corrutir,1.1053617381946568,0.6428467201839723,-1.6083235695575315,220.87002668778825
151,-0.7424967068703404,-0.5988637469737088,,-0.5988637469737088,1.3238811362288532,-0.20529498057334591,1.3238811362288532,karbon,-1.2513515115659504,tir,,corro,0.2887323467136946,0.061424893876613075,-0.8187423258615049,93.27342303809148
152,-0.3279192787981103,-0.8520818442117533,-0.12419810864081517,-0.8520818442117533,0.5891780798764541,-0.12120265404745102,0.5891780798764541,,-1.6300343887010729,qou,-0.28227905370724554,corroyi,-0.229290946881893,0.8490199508739834,,111.3860606510293
153,-0.9264869364658787,-0.30607258272811144,0.3687539918164805,-0.30607258272811144,1.8983578172590394,-0.3787034774715334,1.8983578172590394,kristal,-0.4641298703961748,tirskin,0.5891196582113375,black corru,0.6247357392366756,-0.02128316513627655,-0.9014217104970028,108.40184039016437
154,0.8413082072028988,0.548984825404934,-0.23845600150786114,0.548984825404934,-1.174668879796775,0.03697075144094846,-1.174668879796775,karbon,1.5547985308297547,jut,0.45742773997274006,,0.9356968999638351,-0.7258822296808068,0.6408780687237999,154.8646234986967
155,-2.2985690005875705,0.8035700577095684,-1.1234192627926047,0.8035700577095684,0.8606855409801462,1.3761470725193663,0.8606855409801462,silikon,-2.715442577826596,vel,0.27890360733901187,corro,,-0.28627123386770176,2.902650262493721,27.438965662221246
156,-1.0906915791846077,1.668886294827371,2.1682698210818323,1.668886294827371,,1.861072616599945,-1.561086622584199,karbon,-1.189923389609223,,-1.8553502295117605,pale corru,2.4179457228739816,0.05749385404556517,1.8680819229034196,433.29619862639237
157,1.1096622864024268,-0.8441727285909137,0.6528126276051327,-0.8441727285909137,-0.7534341502890858,-0.4892421543071453,-0.7534341502890858,silikon,0.08024027943263556,qou,-0.41722963280690273,corroyi,-0.6024049664339973,0.5518610293888321,0.4064886379951156,215.90848120801363
158,-0.6922317286225281,-0.04721995373545923,0.03865128486942769,-0.04721995373545923,0.08839850233280355,,0.08839850233280355,silikon,-1.5478081272204258,qou,,sfer,0.6063870302825959,0.5712785824721058,-0.15405280776771535,332.3258435438731
159,0.8354702102141986,-1.731592792600411,0.34887335945318554,-1.731592792600411,0.10658859065142434,-0.8128352133256387,0.10658859065142434,,-1.180929788926306,qou,-0.8847625277077265,corro,,-0.6443528002265956,0.6094503307635724,
160,0.2100626340960937,-0.5800614590608707,0.48228519268498166,-0.5800614590608707,0.33750336527031466,-0.3921794642785255,,kristal,-0.20480314459319693,jut,,corruskivi,-0.9021583320115396,-0.22518316775517205,-0.36113446046706354,322.7188350024092
161,1.0913425053623174,-0.8046858743005099,1.353748073246795,-0.8046858743005099,,-0.2902812198320799,,karbon,,tir,0.20761477925923,corroyi,0.6886031899581069,1.341510024569774,0.4246790457815373,368.827735875836
162,-1.9758540598300958,1.17832995952074,0.08591342696192705,1.17832995952074,2.2881382639897856,0.3044814256364071,2.2881382639897856,kristal,0.35148712045072017,jut,0.9221719077093338,black corru,,0.26649398692894555,-1.6573248141463026,88.05767427290301
163,0.1520853787923412,-2.236830764890566,-0.12653257974705998,-2.236830764890566,1.0919424011450194,-0.8638433434964469,1.0919424011450194,kristal,-2.5171347056794677,kiv,0.6951652483301405,pale corru,-0.9103243419282839,-0.37563366071734017,-1.3048168904329494,251.83576499925192
164,-0.5916506069974992,1.0771742547664103,-1.4105369813652993,1.0771742547664103,0.7801604523528791,0.07026790431893132,0.7801604523528791,kristal,1.5494097308803823,kiv,1.175459736773949,pale corru,-1.0507840814439928,1.151355384441258,-0.2707132182339388,-11.1877425870155
165,-1.0052991231549147,1.104686710174428,2.5077213467463206,1.104686710174428,-0.6065657066387282,1.2100896638609246,-0.6065657066387282,,-0.934672581318791,vel,2.4517341866580096,corrutir vel,-0.7265383958781111,-1.2252597033150152,-0.18241487291269617,145.48114310950876
166,-0.27573416829889685,0.2894700546669824,-0.31060664142311223,0.2894700546669824,0.14876676414508855,0.14774712293386888,0.14876676414508855,kristal,0.08252148945916948,qou,0.7599945576084742,,0.20209214139403398,0.07754199319905003,0.950777466273554,257.8116975824214
167,-0.1527796326723277,0.008834923564212338,0.25003096551164994,0.008834923564212338,0.4522378372443366,-0.14068899696292445,0.4522378372443366,kristal,0.19341890825770108,jut,1.6476439522251198,corroyi,-0.4023123411840358,1.3034463001058052,0.16807143897726065,192.6574608866422
168,0.4259659157636636,-0.7705786616915749,0.13982135851821087,-0.7705786616915749,0.837649846156274,-0.865236569047745,0.837649846156274,kristal,0.5090231742932223,,0.8855770816950449,pale corru,0.23849892567305414,1.7816847864668515,-1.3646763259005417,166.37910726316295
169,1.5656789211282567,-1.1969417623128638,1.6346909166361177,-1.1969417623128638,-0.3778454237818417,-1.0895980244209358,-0.3778454237818417,kristal,0.8934537331946506,qouskin,-0.7937454046414257,black corru,-0.7431621814177493,-0.5469208534797049,,101.96808992162848
170,-1.829876185900546,1.6435871358345882,0.33292272460297095,1.6435871358345882,0.43724051959473687,1.2876260777773842,0.43724051959473687,kristal,-0.5984833138543599,jut,,pale corru,-0.9590446774119618,-0.036878059294752734,-0.021342950672923657,267.5069096302322
171,0.19961443414738184,0.3155348691183816,0.9922122406554328,0.3155348691183816,-0.5110269524640978,0.1528613330589312,-0.5110269524640978,kristal,0.4420615179140007,qou,0.6674581561593588,satik cyst,-0.12440627897877636,,-0.9042454176406017,153.4008379602156
172,0.5282506828992481,-0.760997528095605,0.16831212863768086,-0.760997528095605,0.7387244804123415,-0.889015693574336,0.7387244804123415,kristal,0.6434030023124224,jut,-0.22692990397356547,satik cyst,,0.5532748795776974,-0.339258534006345,233.78444251933203
173,-2.0543512996253437,0.2504963798262627,1.0760858881414217,0.2504963798262627,0.8110532212452852,,0.8110532212452852,kristal,-3.2403308193109295,kiv,-0.23032116742537723,corro,0.008092217662215925,-0.21717516507974377,-0.318583252415606,11.261353612504479
